Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1048859,,6719,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,411500,53.61504163,-113.4446484,POINT (-113.4446483635983 53.61504163469229),100,,,RESIDENTIAL,,
1113588,,7903,231 STREET NW,N,4750,ROSENTHAL,Nakota Isga Ward,13660500,53.51600997,-113.7071719,POINT (-113.70717191233028 53.51600997059622),100,,,RESIDENTIAL,,
1294610,50,14620,26 STREET NW,N,2280,FRASER,Dene Ward,149000,53.61091518,-113.3800782,POINT (-113.38007816065196 53.61091518216906),100,,,RESIDENTIAL,,
1300565,,9206,150 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,666000,53.52701046,-113.5802896,POINT (-113.5802895938042 53.527010462704055),100,,,RESIDENTIAL,,
1136548,,7923,156 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,373500,53.51310246,-113.5899418,POINT (-113.58994175195885 53.513102458367676),100,,,RESIDENTIAL,,
1255397,,52,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,136500,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1192780,,16103,87A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,341500,53.52019826,-113.6002564,POINT (-113.60025644439388 53.5201982641638),100,,,RESIDENTIAL,,
1176320,206,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,214000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1269844,,8942,151 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,343500,53.52252892,-113.5820433,POINT (-113.58204325014123 53.522528924411894),100,,,RESIDENTIAL,,
1274646,,9632,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,437500,53.53392132,-113.5890538,POINT (-113.5890538124688 53.533921323765156),100,,,RESIDENTIAL,,
1205673,,16933,95 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,183500,53.63135621,-113.487858,POINT (-113.48785798312106 53.631356208992415),100,,,RESIDENTIAL,,
1031038,,3331,138 AVENUE NW,N,2320,HAIRSINE,Dene Ward,158000,53.60004587,-113.3926229,POINT (-113.39262285310896 53.60004586685922),100,,,RESIDENTIAL,,
1287572,,9332,153 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,338500,53.5294065,-113.5855511,POINT (-113.58555112250757 53.529406501845386),100,,,RESIDENTIAL,,
1223130,,16603,90 AVENUE NW,N,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,301500,53.52504604,-113.6090955,POINT (-113.6090954951676 53.52504603769134),100,,,RESIDENTIAL,,
1129535,,7423,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,345500,53.50950198,-113.6478188,POINT (-113.64781880990539 53.50950197956314),100,,,RESIDENTIAL,,
1014844,,32,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,492000,53.50794825,-113.6092259,POINT (-113.60922585718546 53.507948252807466),100,,,RESIDENTIAL,,
1208727,,7219,183B STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,312000,53.50674617,-113.6398781,POINT (-113.63987809679385 53.50674617124131),100,,,RESIDENTIAL,,
1313824,,9616,159 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,289000,53.53367309,-113.5960758,POINT (-113.59607578035418 53.53367308605444),100,,,RESIDENTIAL,,
1030410,3,10160,119 STREET NW,N,1150,OLIVER,O-day'min Ward,196000,53.54226424,-113.5273472,POINT (-113.5273471571312 53.54226423602291),100,,,RESIDENTIAL,,
1233998,702,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,155500,53.52349869,-113.4938708,POINT (-113.49387075218355 53.52349869022008),100,,,RESIDENTIAL,,
1222074,25,2115,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,170000,53.45106722,-113.5294886,POINT (-113.52948864239029 53.45106721911202),100,,,RESIDENTIAL,,
1215755,,8711,164 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,353000,53.5208892,-113.6039631,POINT (-113.60396308982536 53.520889203826044),100,,,RESIDENTIAL,,
1162080,,19011,86A AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,376500,53.52046113,-113.6508197,POINT (-113.65081968593357 53.5204611271531),100,,,RESIDENTIAL,,
1050780,,14824,35 STREET NW,N,2430,KIRKNESS,Dene Ward,250000,53.61150035,-113.3947615,POINT (-113.3947615077157 53.61150035236979),100,,,RESIDENTIAL,,
1091933,,14622,54 STREET NW,N,2130,CASSELMAN,Dene Ward,154500,53.60977005,-113.4227675,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1308758,,9550,149 STREET NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,2527000,53.53277348,-113.5785135,POINT (-113.57851350394934 53.53277348357467),100,,,OTHER RESIDENTIAL,,
1295542,,7804,15 AVENUE NW,N,6450,MENISA,Karhiio Ward,4445500,53.44542323,-113.4523311,POINT (-113.4523311125915 53.445423231315864),100,,,RESIDENTIAL,,
1194836,,8341,156 AVENUE NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,301000,53.61622644,-113.4709633,POINT (-113.47096332864258 53.61622643640229),100,,,RESIDENTIAL,,
1198647,402,11019,107 STREET NW,N,1030,CENTRAL MCDOUGALL,O-day'min Ward,149000,53.55724387,-113.5042279,POINT (-113.50422788016134 53.557243868708696),100,,,RESIDENTIAL,,
1191535,,17528,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,362000,53.63835185,-113.4870622,POINT (-113.48706223097736 53.638351846357715),100,,,RESIDENTIAL,,
1328822,,9815,165 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,359000,53.53679299,-113.6055141,POINT (-113.60551405147382 53.53679299186708),100,,,RESIDENTIAL,,
1065051,,,,N,5200,GARNEAU,papastew Ward,5500,53.51584447,-113.5186405,POINT (-113.51864046956135 53.51584446927477),100,,,RESIDENTIAL,,
1095132,,213,HEAGLE CRESCENT NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,539500,53.462195,-113.5990476,POINT (-113.59904762748533 53.46219500389544),100,,,RESIDENTIAL,,
1258649,,165,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,180000,53.54767181,-113.6105138,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1286178,712,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,92000,53.5421619,-113.5301833,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1020650,,138,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,521000,53.50240931,-113.5968499,POINT (-113.59684991614773 53.502409306173575),100,,,RESIDENTIAL,,
1053735,,3515,41B AVENUE NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,294500,53.47774736,-113.3951781,POINT (-113.39517806669706 53.47774735747001),100,,,RESIDENTIAL,,
1224674,,2015,108A STREET NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,353000,53.45216718,-113.5067708,POINT (-113.50677081472766 53.45216718386266),100,,,RESIDENTIAL,,
1117118,,132,WOODBEND WYND NW,Y,4464,THE UPLANDS,sipiwiyiniwak Ward,1155500,53.46777187,-113.6584025,POINT (-113.6584024932446 53.46777187174319),100,,,RESIDENTIAL,,
1129030,,503,199 STREET SW,N,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,121000,53.4303686,-113.6593309,POINT (-113.65933091400862 53.43036860060037),100,,,RESIDENTIAL,,
1152917,,16218,83 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,318000,53.51712874,-113.6033537,POINT (-113.60335367051007 53.517128744561205),100,,,RESIDENTIAL,,
1288786,304,10139,157 STREET NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,75500,53.54253378,-113.5915938,POINT (-113.59159376420162 53.542533779969595),100,,,RESIDENTIAL,,
1151323,,16109,86 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,320500,53.51833412,-113.6008239,POINT (-113.6008238988935 53.518334119409616),100,,,RESIDENTIAL,,
1292754,307,10920,124 STREET NW,N,3440,WESTMOUNT,O-day'min Ward,101500,53.55464334,-113.5364181,POINT (-113.53641811401415 53.55464333928575),100,,,RESIDENTIAL,,
1316405,,9631,163 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,293000,53.5341058,-113.6022171,POINT (-113.60221705383394 53.53410580308179),100,,,RESIDENTIAL,,
1172113,,4632,82 AVENUE NW,N,6540,MORRIS INDUSTRIAL,Métis Ward,513000,53.51877993,-113.4124635,POINT (-113.4124634613462 53.5187799275176),100,,,COMMERCIAL,,
1183045,,8913,157 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,414500,53.52427117,-113.5923734,POINT (-113.59237340030363 53.52427116558742),100,,,RESIDENTIAL,,
1053404,,3516,42 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,289000,53.47903662,-113.3951863,POINT (-113.39518626583897 53.479036622140285),100,,,RESIDENTIAL,,
1087014,,10712,29 AVENUE NW,N,5180,ERMINESKIN,Ipiihkoohkanipiaohtsi Ward,3296500,53.46105773,-113.5064538,POINT (-113.50645382385335 53.4610577344579),100,,,COMMERCIAL,,
1209089,,7205,183A STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,312500,53.50606882,-113.6381645,POINT (-113.63816450799615 53.506068818706616),100,,,RESIDENTIAL,,
1042407,,,,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,5500,53.48391462,-113.5770313,POINT (-113.57703133208653 53.48391462034924),100,,,RESIDENTIAL,,
1163849,,18952,82 AVENUE NW,N,4020,ALDERGROVE,Nakota Isga Ward,341500,53.51619776,-113.6510907,POINT (-113.65109066147707 53.5161977572028),100,,,RESIDENTIAL,,
1078476,,15252,81 STREET NW,Y,2410,KILKENNY,tastawiyiniwak Ward,348500,53.61531216,-113.4667943,POINT (-113.46679427980251 53.61531216464859),100,,,RESIDENTIAL,,
1351428,,10015,168 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,2513500,53.53996984,-113.6106001,POINT (-113.6106001467372 53.539969835359635),100,,,COMMERCIAL,,
1078690,,7708,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,375000,53.61554204,-113.462222,POINT (-113.46222200456266 53.6155420391455),100,,,RESIDENTIAL,,
1040245,,2118,52 STREET NW,Y,6460,MEYOKUMIN,Karhiio Ward,316000,53.45267036,-113.4217202,POINT (-113.4217202135663 53.45267036220869),100,,,RESIDENTIAL,,
1085851,206,12141,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,157000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1195684,,8326,157 AVENUE NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,271000,53.61786594,-113.4698257,POINT (-113.46982573673911 53.61786594411038),100,,,RESIDENTIAL,,
1010925,,143,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,410000,53.50902878,-113.6144248,POINT (-113.61442484061347 53.50902878020479),100,,,RESIDENTIAL,,
1105238,,21104,50 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,50500,53.67600244,-113.4243662,POINT (-113.42436617531664 53.67600243552731),100,,,FARMLAND,,
1030519,13,10160,119 STREET NW,N,1150,OLIVER,O-day'min Ward,176500,53.54226424,-113.5273472,POINT (-113.5273471571312 53.54226423602291),100,,,RESIDENTIAL,,
1039189,,10341,172 AVENUE NW,N,3030,BATURYN,tastawiyiniwak Ward,171000,53.63293909,-113.5015809,POINT (-113.50158087257476 53.63293908984427),100,,,RESIDENTIAL,,
1087980,,7804,156 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,420000,53.51078048,-113.5908156,POINT (-113.59081555039211 53.51078048069809),100,,,RESIDENTIAL,,
1038421,405,8310,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,95000,53.55628818,-113.469572,POINT (-113.46957199212594 53.55628818315935),100,,,RESIDENTIAL,,
1338003,,9538,167 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,500,53.53347501,-113.6110394,POINT (-113.61103937397499 53.5334750145948),100,,,COMMERCIAL,,
1038991,,10303,172 AVENUE NW,N,3030,BATURYN,tastawiyiniwak Ward,186000,53.63293909,-113.5015809,POINT (-113.50158087257476 53.63293908984427),100,,,RESIDENTIAL,,
1297092,511,12841,65 STREET NW,N,2080,BELVEDERE,Dene Ward,63000,53.58718248,-113.4408551,POINT (-113.4408550973522 53.58718248293548),100,,,RESIDENTIAL,,
1203389,109,2628,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,98000,53.45885364,-113.408218,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1054956,,4121,35 STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,308000,53.47686297,-113.3943229,POINT (-113.39432290232931 53.47686297280913),100,,,RESIDENTIAL,,
1154863,,8007,160 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,289500,53.51415896,-113.597863,POINT (-113.59786295766399 53.51415895792833),100,,,RESIDENTIAL,,
1301910,,9402,150 STREET NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,285500,53.53013044,-113.5802832,POINT (-113.58028324342939 53.53013044417211),100,,,RESIDENTIAL,,
1105733,,15109,76A AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,478000,53.50973289,-113.5818894,POINT (-113.5818894410448 53.50973288810953),100,,,RESIDENTIAL,,
1193895,,16206,87 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,404000,53.51984893,-113.6019485,POINT (-113.60194847277755 53.51984893258563),100,,,RESIDENTIAL,,
1169135,,285,HEATH ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,515000,53.46226649,-113.5999055,POINT (-113.59990547561475 53.46226649039422),100,,,RESIDENTIAL,,
1237395,,9736,180 STREET NW,N,4240,LA PERLE,Nakota Isga Ward,150500,53.53319644,-113.6325529,POINT (-113.63255294860032 53.53319643730433),100,,,RESIDENTIAL,,
1120740,,16321,130 AVENUE NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,486000,53.58774143,-113.6046396,POINT (-113.60463957122855 53.587741427441294),100,,,COMMERCIAL,,
1309327,609,2908,116A AVENUE NW,N,2660,RUNDLE HEIGHTS,Métis Ward,79000,53.56948141,-113.3880809,POINT (-113.38808091818993 53.56948140863039),100,,,RESIDENTIAL,,
1117803,,21331,107 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,736500,53.55128191,-113.685191,POINT (-113.68519103120501 53.551281913806825),100,,,COMMERCIAL,,
1254291,,9122,154 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,340000,53.52561138,-113.5872726,POINT (-113.5872725849618 53.52561137864276),100,,,RESIDENTIAL,,
1016799,,10439,13 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,466500,53.44377122,-113.4962606,POINT (-113.49626058984644 53.443771216376526),100,,,RESIDENTIAL,,
1329275,212,9816,156 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,78000,53.53669311,-113.590851,POINT (-113.59085100674228 53.5366931094185),100,,,RESIDENTIAL,,
1175041,,18912,80 AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,380500,53.51352541,-113.6496041,POINT (-113.64960405011625 53.51352541192926),100,,,RESIDENTIAL,,
1015536,,10668,11 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,454000,53.44178484,-113.5015691,POINT (-113.50156908621791 53.44178484025761),100,,,RESIDENTIAL,,
1031905,,7937,27 AVENUE NW,N,6470,MEYONOHK,Karhiio Ward,166500,53.45704126,-113.4543188,POINT (-113.45431883515649 53.45704125727985),100,,,RESIDENTIAL,,
1010404,,47,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,503000,53.50689541,-113.6108862,POINT (-113.61088624207636 53.50689540875916),100,,,RESIDENTIAL,,
1290584,202,17127,63 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,121000,53.49898412,-113.6193025,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1171131,41,1411,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,149500,53.44271088,-113.4035385,POINT (-113.40353853627343 53.44271087730231),100,,,RESIDENTIAL,,
1109925,,20711,5 AVENUE SW,Y,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,583000,53.42815583,-113.6775661,POINT (-113.67756613504328 53.42815583305235),100,,,RESIDENTIAL,,
1039874,,5309,21 AVENUE NW,N,6460,MEYOKUMIN,Karhiio Ward,289000,53.45199513,-113.4234516,POINT (-113.42345156043316 53.45199513110868),100,,,RESIDENTIAL,,
1296649,206,12841,65 STREET NW,N,2080,BELVEDERE,Dene Ward,58000,53.58718248,-113.4408551,POINT (-113.4408550973522 53.58718248293548),100,,,RESIDENTIAL,,
1070952,,5662,WINDERMERE BOULEVARD NW,N,5570,WINDERMERE,pihêsiwin Ward,5500,53.4499839,-113.620667,POINT (-113.6206670042323 53.44998390300972),100,,,RESIDENTIAL,,
1083864,,7322,156 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,604000,53.5063023,-113.5907729,POINT (-113.59077290638204 53.50630229778276),100,,,RESIDENTIAL,,
1328319,,9807,164 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,343000,53.53649142,-113.6039459,POINT (-113.60394592237925 53.536491422784415),100,,,RESIDENTIAL,,
1049428,,477,KIRKNESS ROAD NW,N,2430,KIRKNESS,Dene Ward,266500,53.60915279,-113.3925348,POINT (-113.39253477470149 53.609152785039164),100,,,RESIDENTIAL,,
1178136,2102,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,231000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1084383,,15812,75 AVENUE NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,661000,53.5072283,-113.5941536,POINT (-113.59415356160461 53.50722830142956),100,,,RESIDENTIAL,,
1055524,,4013,41 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,322500,53.47677206,-113.4031285,POINT (-113.403128452727 53.47677206414224),100,,,RESIDENTIAL,,
1278167,405,3404,18 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,55500,53.44798112,-113.3946058,POINT (-113.39460577652146 53.44798111954748),100,,,RESIDENTIAL,,
1283266,173,2703,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,130000,53.45774844,-113.4525293,POINT (-113.45252934111195 53.457748444411344),100,,,RESIDENTIAL,,
1134923,,15408,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,525000,53.51480031,-113.5875849,POINT (-113.58758491743667 53.51480031103655),100,,,RESIDENTIAL,,
1151489,,18724,142 STREET NW,N,3490,GOODRIDGE CORNERS,Anirniq Ward,1500,53.64900734,-113.5594108,POINT (-113.55941079471816 53.64900733685471),100,,,FARMLAND,,
1083385,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1091578,,14672,54 STREET NW,N,2130,CASSELMAN,Dene Ward,154500,53.60977005,-113.4227675,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1007475,,17604,STONY PLAIN ROAD NW,N,4510,STONE INDUSTRIAL,Nakota Isga Ward,3671500,53.54204437,-113.6252803,POINT (-113.62528029787586 53.54204437247233),100,,,COMMERCIAL,,
1214725,,,,N,1070,CROMDALE,Métis Ward,500,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1281211,,9707,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,643500,53.53492281,-113.5880694,POINT (-113.58806942337958 53.53492281149462),100,,,RESIDENTIAL,,
1321983,,9641,158 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,249000,53.53433936,-113.5933357,POINT (-113.59333565708374 53.534339362327174),100,,,RESIDENTIAL,,
1039726,,5516,20A AVENUE NW,N,6460,MEYOKUMIN,Karhiio Ward,298000,53.45192649,-113.4253831,POINT (-113.42538307557264 53.451926488782604),100,,,RESIDENTIAL,,
1181866,,7511,189 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,423000,53.50983069,-113.6495934,POINT (-113.64959340937048 53.50983068901643),100,,,RESIDENTIAL,,
1087287,,12933,72 STREET NW,Y,2020,BALWIN,tastawiyiniwak Ward,289500,53.58858049,-113.451915,POINT (-113.45191495304724 53.58858049378079),100,,,RESIDENTIAL,,
1082619,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1171537,22,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,214500,53.46280087,-113.5375251,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1277763,,17124,100 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,168000,53.63327472,-113.4971216,POINT (-113.49712158688006 53.63327471826011),100,,,RESIDENTIAL,,
1318310,,15607,81 STREET NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,365500,53.61791384,-113.4661494,POINT (-113.46614936430372 53.61791383765882),100,,,RESIDENTIAL,,
1295195,702,12225,STONY PLAIN ROAD NW,N,1150,OLIVER,O-day'min Ward,119500,53.54632952,-113.5336275,POINT (-113.53362754335504 53.54632952208474),100,,,RESIDENTIAL,,
1254937,,15411,90 AVENUE NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,384000,53.52294036,-113.5880831,POINT (-113.58808309659406 53.52294035596171),100,,,RESIDENTIAL,,
1238252,,9124,167 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,324000,53.5277628,-113.610765,POINT (-113.61076496837822 53.527762797723874),100,,,RESIDENTIAL,,
1167550,,9311,172 STREET NW,N,4520,SUMMERLEA,sipiwiyiniwak Ward,150000,53.52800454,-113.6167127,POINT (-113.61671271719133 53.52800453545564),100,,,RESIDENTIAL,,
1255892,,86,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,139500,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1213206,203,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,151000,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1080175,,3212,36 STREET NW,Y,6030,BISSET,Sspomitapi Ward,333000,53.46248433,-113.3976529,POINT (-113.39765285059596 53.46248433314631),100,,,RESIDENTIAL,,
1015320,,550,WOLF WILLOW ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,515500,53.50746583,-113.6056398,POINT (-113.60563975027735 53.50746583003738),100,,,RESIDENTIAL,,
1088418,26,13833,30 STREET NW,N,2320,HAIRSINE,Dene Ward,156500,53.60190207,-113.3876091,POINT (-113.38760910168453 53.60190206576207),100,,,RESIDENTIAL,,
1292358,,15215,99 AVENUE NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,359500,53.53749812,-113.5839513,POINT (-113.58395131697323 53.53749812095331),100,,,RESIDENTIAL,,
1142231,,18724,70 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,399000,53.50403066,-113.6473631,POINT (-113.64736311506151 53.50403066294359),100,,,RESIDENTIAL,,
1265610,,9131,150 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,323000,53.52587646,-113.5792935,POINT (-113.57929346892075 53.52587646106913),100,,,RESIDENTIAL,,
1128917,,7751,16 STREET NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,422000,53.5145241,-113.3667593,POINT (-113.36675931084831 53.514524096215325),100,,,COMMERCIAL,,
1001007,,130,GRANDISLE ROAD NW,N,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,7000,53.43600571,-113.6495718,POINT (-113.64957179497372 53.43600571185955),100,,,FARMLAND,,
1224096,2,11115,27 AVENUE NW,N,5060,BLUE QUILL,Ipiihkoohkanipiaohtsi Ward,263500,53.45820733,-113.5177771,POINT (-113.51777707261711 53.458207330135366),100,,,RESIDENTIAL,,
1165612,,8220,169B STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,331000,53.51600593,-113.6144643,POINT (-113.61446429810792 53.51600593371521),100,,,RESIDENTIAL,,
1054410,,4114,37A STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,332000,53.4770603,-113.3983544,POINT (-113.39835441473143 53.477060302061595),100,,,RESIDENTIAL,,
1315118,,9612,160 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,270500,53.53354353,-113.5978319,POINT (-113.5978319428319 53.53354353361158),100,,,RESIDENTIAL,,
1295310,,9938,151 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,424500,53.53883906,-113.5820233,POINT (-113.58202334306301 53.538839062439),100,,,RESIDENTIAL,,
1130921,,7356,189 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,329500,53.50871812,-113.6504829,POINT (-113.65048291335053 53.508718119126215),100,,,RESIDENTIAL,,
1284587,701,9816,112 STREET NW,N,1150,OLIVER,O-day'min Ward,173000,53.53612037,-113.5144923,POINT (-113.51449232375236 53.53612037305204),100,,,RESIDENTIAL,,
1285675,403,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,98000,53.5421619,-113.5301833,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
